,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial Estate,318.2323232323232,SURFSIFT,7.121212121212121,0.022377400412632916,0.9776225995873671,0.022377400412632916
1,Industrial Estate,452.1010101010101,SURFSIFT,53.717171717171716,0.11881674784396086,0.8811832521560392,0.11881674784396083
2,Industrial Estate,547.5454545454545,SURFSIFT,28.474747474747474,0.05200435368125888,0.9479956463187411,0.052004353681258886
3,Industrial Estate,521.5050505050505,SURFSIFT,23.96969696969697,0.04596254043270255,0.9540374595672974,0.0459625404327026
4,Industrial Estate,446.6969696969697,SURFSIFT,0.8484848484848485,0.0018994640797774915,0.9981005359202224,0.0018994640797775411
5,Industrial Estate,365.969696969697,SURFSIFT,9.484848484848484,0.02591703237558996,0.97408296762441,0.025917032375589958
6,Industrial Estate,337.4848484848485,SURFSIFT,6.373737373737374,0.018885995630181677,0.9811140043698183,0.018885995630181677
7,Industrial Estate,364.54545454545456,SURFSIFT,1.4747474747474747,0.004045441950678858,0.9959545580493212,0.004045441950678827
8,Industrial Estate,231.72727272727272,SURFSIFT,2.9393939393939394,0.012684712959330458,0.9873152870406695,0.012684712959330475
9,Industrial Estate,294.020202020202,SURFSIFT,20.07070707070707,0.06826302047547066,0.9317369795245294,0.06826302047547063
10,Industrial Estate,373.6060606060606,SURFSIFT,13.747474747474747,0.03679671235839619,0.9632032876416038,0.036796712358396204
11,Industrial Estate,459.1111111111111,SURFSIFT,11.818181818181818,0.02574144152072516,0.9742585584792749,0.025741441520725133
12,Industrial Estate,482.6969696969697,SURFSIFT,66.18181818181819,0.13710841860757111,0.8628915813924289,0.1371084186075711
13,Industrial Estate,524.6363636363636,SURFSIFT,5.505050505050505,0.010493078418914496,0.9895069215810856,0.010493078418914472
14,Industrial Estate,390.2020202020202,SURFSIFT,1.505050505050505,0.0038571058762619723,0.996142894123738,0.0038571058762619757
15,Industrial Estate,286.25252525252523,SURFSIFT,2.474747474747475,0.008645329757577898,0.9913546702424222,0.008645329757577857
16,Industrial Estate,241.6060606060606,SURFSIFT,0.8080808080808081,0.003344621430661817,0.9966553785693382,0.0033446214306618247
17,Industrial Estate,245.23232323232324,SURFSIFT,5.7272727272727275,0.023354477304555567,0.9766455226954445,0.02335447730455555
18,Industrial Estate,291.5959595959596,SURFSIFT,5.707070707070707,0.019571844256616323,0.9804281557433836,0.01957184425661636
19,Industrial Estate,320.3838383838384,SURFSIFT,4.070707070707071,0.012705719150009459,0.9872942808499906,0.01270571915000943
20,Industrial Estate,274.74747474747477,SURFSIFT,20.858585858585858,0.07591911764705882,0.9240808823529412,0.07591911764705882
21,Industrial Estate,578.3434343434343,SURFSIFT,2.1515151515151514,0.0037201341344138606,0.9962798658655861,0.003720134134413858
22,Industrial Estate,315.5353535353535,SURFSIFT,5.282828282828283,0.016742429092771627,0.9832575709072283,0.016742429092771655
23,Industrial Estate,346.19191919191917,SURFSIFT,8.969696969696969,0.025909608146354273,0.9740903918536457,0.025909608146354308
24,Industrial Estate,314.2020202020202,SURFSIFT,11.292929292929292,0.03594161898026104,0.9640583810197391,0.035941618980260985
25,Industrial Estate,331.1111111111111,SURFSIFT,55.101010101010104,0.16641244661378893,0.833587553386211,0.16641244661378893
26,Industrial Estate,604.3737373737374,SURFSIFT,6.242424242424242,0.010328748349572977,0.989671251650427,0.010328748349572979
27,Industrial Estate,339.3333333333333,SURFSIFT,4.545454545454546,0.013395249151634222,0.9866047508483657,0.01339524915163424
28,Industrial Estate,261.35353535353534,SURFSIFT,4.202020202020202,0.016077916054726756,0.9839220839452733,0.016077916054726752
29,Industrial Estate,336.3939393939394,SURFSIFT,2.3737373737373737,0.007056421343422515,0.9929435786565776,0.007056421343422475
30,Industrial Estate,315.25252525252523,SURFSIFT,7.777777777777778,0.024671579621916052,0.975328420378084,0.024671579621916035
31,Industrial Estate,312.26262626262627,SURFSIFT,6.6767676767676765,0.021381898169114316,0.9786181018308857,0.021381898169114302
32,Industrial Estate,357.57575757575756,SURFSIFT,10.626262626262626,0.029717514124293787,0.9702824858757062,0.029717514124293794
33,Industrial Estate,427.52525252525254,SURFSIFT,3.8686868686868685,0.009049025398700531,0.9909509746012994,0.009049025398700545
34,Industrial Estate,466.62626262626264,SURFSIFT,16.545454545454547,0.035457615377954804,0.9645423846220451,0.035457615377954846
35,Industrial Estate,422.7171717171717,SURFSIFT,11.464646464646465,0.027121317116299077,0.9728786828837009,0.02712131711629907
36,Industrial Estate,337.6161616161616,SURFSIFT,2.6464646464646466,0.007838678793681188,0.9921613212063187,0.007838678793681232
37,Industrial Estate,361.3636363636364,SURFSIFT,6.363636363636363,0.01761006289308176,0.9823899371069182,0.01761006289308176
38,Industrial Estate,336.52525252525254,SURFSIFT,25.535353535353536,0.07587945731780525,0.9241205426821948,0.07587945731780522
